,end,val,accn,fy,fp,form,filed,frame,ticker
1916,2015-12-31,1807052000,0001373715-17-000026,2016.0,FY,10-K,2017-02-28,CY2015Q4I,NOW
1917,2016-12-31,2033767000,0001373715-17-000026,2016.0,FY,10-K,2017-02-28,,NOW
1918,2016-12-31,2033767000,0001373715-18-000058,2017.0,FY,10-K,2018-02-28,CY2016Q4I,NOW
1919,2017-12-31,3397904000,0001373715-18-000058,2017.0,FY,10-K,2018-02-28,,NOW
1920,2017-12-31,3550245000,0001373715-19-000070,2018.0,FY,10-K,2019-02-27,CY2017Q4I,NOW
1921,2018-12-31,3879140000,0001373715-19-000070,2018.0,FY,10-K,2019-02-27,,NOW
1922,2018-12-31,3879140000,0001373715-20-000072,2019.0,FY,10-K,2020-02-20,CY2018Q4I,NOW
1923,2019-12-31,6022430000,0001373715-20-000072,2019.0,FY,10-K,2020-02-20,,NOW
1924,2019-12-31,6022430000,0001373715-21-000061,2020.0,FY,10-K,2021-02-12,CY2019Q4I,NOW
1925,2020-12-31,8715057000,0001373715-21-000061,2020.0,FY,10-K,2021-02-12,,NOW
1926,2020-12-31,8715000000,0001373715-22-000024,2021.0,FY,10-K,2022-02-03,CY2020Q4I,NOW
1927,2021-12-31,10798000000,0001373715-22-000024,2021.0,FY,10-K,2022-02-03,,NOW
1928,2021-12-31,10798000000,0001373715-23-000035,2022.0,FY,10-K,2023-01-31,CY2021Q4I,NOW
1929,2022-12-31,13299000000,0001373715-23-000035,2022.0,FY,10-K,2023-01-31,,NOW
1930,2022-12-31,13299000000,0001373715-24-000030,2023.0,FY,10-K,2024-01-25,CY2022Q4I,NOW
1931,2023-12-31,17387000000,0001373715-24-000030,2023.0,FY,10-K,2024-01-25,,NOW
1932,2008-11-28,884547000000,0000950123-10-018464,2009.0,FY,10-K,2010-03-01,,GS
1933,2008-11-30,884547000000,0000950123-11-020067,2010.0,FY,10-K,2011-03-01,,GS
1934,2008-12-31,1112225000000,0000950123-11-020067,2010.0,FY,10-K,2011-03-01,CY2008Q4I,GS
1935,2009-12-31,848942000000,0000950123-10-018464,2009.0,FY,10-K,2010-03-01,,GS
1936,2009-12-31,848942000000,0000950123-11-020067,2010.0,FY,10-K,2011-03-01,,GS
1937,2009-12-31,848942000000,0001193125-12-085822,2011.0,FY,10-K,2012-02-28,CY2009Q4I,GS
1938,2010-12-31,911332000000,0000950123-11-020067,2010.0,FY,10-K,2011-03-01,,GS
1939,2010-12-31,911332000000,0001193125-12-085822,2011.0,FY,10-K,2012-02-28,,GS
1940,2010-12-31,911332000000,0001193125-13-085474,2012.0,FY,10-K,2013-03-01,CY2010Q4I,GS
1941,2011-12-31,923225000000,0001193125-12-085822,2011.0,FY,10-K,2012-02-28,,GS
1942,2011-12-31,923225000000,0001193125-13-085474,2012.0,FY,10-K,2013-03-01,,GS
1943,2011-12-31,923225000000,0001193125-14-073792,2013.0,FY,10-K,2014-02-28,CY2011Q4I,GS
1944,2012-12-31,938555000000,0001193125-13-085474,2012.0,FY,10-K,2013-03-01,,GS
1945,2012-12-31,938555000000,0001193125-14-073792,2013.0,FY,10-K,2014-02-28,,GS
1946,2012-12-31,938555000000,0001193125-15-056785,2014.0,FY,10-K,2015-02-23,CY2012Q4I,GS
1947,2013-12-31,911507000000,0001193125-14-073792,2013.0,FY,10-K,2014-02-28,,GS
1948,2013-12-31,911507000000,0001193125-15-056785,2014.0,FY,10-K,2015-02-23,,GS
1949,2013-12-31,911124000000,0001193125-16-470289,2015.0,FY,10-K,2016-02-22,,GS
1950,2014-12-31,856240000000,0001193125-15-056785,2014.0,FY,10-K,2015-02-23,,GS
1951,2014-12-31,855842000000,0001193125-16-470289,2015.0,FY,10-K,2016-02-22,,GS
1952,2014-12-31,855842000000,0001193125-17-056804,2016.0,FY,10-K,2017-02-27,CY2014Q4I,GS
1953,2015-12-31,861395000000,0001193125-16-470289,2015.0,FY,10-K,2016-02-22,,GS
1954,2015-12-31,861395000000,0001193125-17-056804,2016.0,FY,10-K,2017-02-27,,GS
1955,2015-12-31,861395000000,0001193125-18-056383,2017.0,FY,10-K,2018-02-26,CY2015Q4I,GS
1956,2016-12-31,860165000000,0001193125-17-056804,2016.0,FY,10-K,2017-02-27,,GS
1957,2016-12-31,860165000000,0001193125-18-056383,2017.0,FY,10-K,2018-02-26,CY2016Q4I,GS
1958,2017-12-31,916776000000,0001193125-18-056383,2017.0,FY,10-K,2018-02-26,,GS
1959,2017-12-31,916776000000,0001193125-19-050198,2018.0,FY,10-K,2019-02-26,CY2017Q4I,GS
1960,2018-12-31,931796000000,0001193125-19-050198,2018.0,FY,10-K,2019-02-26,,GS
1961,2018-12-31,931796000000,0001193125-20-043853,2019.0,FY,10-K,2020-02-21,CY2018Q4I,GS
1962,2019-12-31,992968000000,0001193125-20-043853,2019.0,FY,10-K,2020-02-21,,GS
1963,2019-12-31,992968000000,0001193125-21-049380,2020.0,FY,10-K,2021-02-22,CY2019Q4I,GS
1964,2020-12-31,1163028000000,0001193125-21-049380,2020.0,FY,10-K,2021-02-22,,GS
1965,2020-12-31,1163028000000,0001193125-22-052682,2021.0,FY,10-K,2022-02-25,CY2020Q4I,GS
1966,2021-12-31,1463988000000,0001193125-22-052682,2021.0,FY,10-K,2022-02-25,,GS
1967,2021-12-31,1463988000000,0000886982-23-000003,2022.0,FY,10-K,2023-02-24,CY2021Q4I,GS
1968,2022-12-31,1441799000000,0000886982-23-000003,2022.0,FY,10-K,2023-02-24,,GS
1969,2022-12-31,1441799000000,0000886982-24-000006,2023.0,FY,10-K,2024-02-23,CY2022Q4I,GS
1970,2023-12-31,1641594000000,0000886982-24-000006,2023.0,FY,10-K,2024-02-23,,GS
1971,2009-05-31,13249600000,0001193125-10-161874,2010.0,FY,10-K,2010-07-20,CY2009Q2I,NKE
1972,2010-05-31,14419300000,0001193125-10-161874,2010.0,FY,10-K,2010-07-20,,NKE
1973,2010-05-31,14419000000,0001193125-11-194791,2011.0,FY,10-K,2011-07-22,CY2010Q2I,NKE
1974,2011-05-31,14998000000,0001193125-11-194791,2011.0,FY,10-K,2011-07-22,,NKE
1975,2011-05-31,14998000000,0001193125-12-312306,2012.0,FY,10-K,2012-07-24,CY2011Q2I,NKE
1976,2012-05-31,15465000000,0001193125-12-312306,2012.0,FY,10-K,2012-07-24,,NKE
1977,2012-05-31,15465000000,0000320187-13-000092,2013.0,FY,10-K,2013-07-23,CY2012Q2I,NKE
1978,2013-05-31,17584000000,0000320187-13-000092,2013.0,FY,10-K,2013-07-23,,NKE
1979,2013-05-31,17545000000,0000320187-14-000097,2014.0,FY,10-K,2014-07-25,CY2013Q2I,NKE
1980,2014-05-31,18594000000,0000320187-14-000097,2014.0,FY,10-K,2014-07-25,,NKE
1981,2014-05-31,18594000000,0000320187-15-000113,2015.0,FY,10-K,2015-07-23,CY2014Q2I,NKE
1982,2015-05-31,21600000000,0000320187-15-000113,2015.0,FY,10-K,2015-07-23,,NKE
1983,2015-05-31,21597000000,0000320187-16-000336,2016.0,FY,10-K,2016-07-21,CY2015Q2I,NKE
1984,2016-05-31,21396000000,0000320187-16-000336,2016.0,FY,10-K,2016-07-21,,NKE
1985,2016-05-31,21379000000,0000320187-17-000090,2017.0,FY,10-K,2017-07-20,CY2016Q2I,NKE
1986,2017-05-31,23259000000,0000320187-17-000090,2017.0,FY,10-K,2017-07-20,,NKE
1987,2017-05-31,23259000000,0000320187-18-000142,2018.0,FY,10-K,2018-07-25,CY2017Q2I,NKE
1988,2018-05-31,22536000000,0000320187-18-000142,2018.0,FY,10-K,2018-07-25,,NKE
1989,2018-05-31,22536000000,0000320187-19-000051,2019.0,FY,10-K,2019-07-23,CY2018Q2I,NKE
1990,2019-05-31,23717000000,0000320187-19-000051,2019.0,FY,10-K,2019-07-23,,NKE
1991,2019-05-31,23717000000,0000320187-20-000047,2020.0,FY,10-K,2020-07-24,CY2019Q2I,NKE
1992,2020-05-31,31342000000,0000320187-20-000047,2020.0,FY,10-K,2020-07-24,,NKE
1993,2020-05-31,31342000000,0000320187-21-000028,2021.0,FY,10-K,2021-07-20,CY2020Q2I,NKE
1994,2021-05-31,37740000000,0000320187-21-000028,2021.0,FY,10-K,2021-07-20,,NKE
1995,2021-05-31,37740000000,0000320187-22-000038,2022.0,FY,10-K,2022-07-21,CY2021Q2I,NKE
1996,2022-05-31,40321000000,0000320187-22-000038,2022.0,FY,10-K,2022-07-21,,NKE
1997,2022-05-31,40321000000,0000320187-23-000039,2023.0,FY,10-K,2023-07-20,CY2022Q2I,NKE
1998,2023-05-31,37531000000,0000320187-23-000039,2023.0,FY,10-K,2023-07-20,,NKE
1999,2008-12-31,56837000000,0001193125-10-027861,2009.0,FY,10-K,2010-02-11,,RTX
2000,2008-12-31,56837000000,0001193125-11-029695,2010.0,FY,10-K,2011-02-10,CY2008Q4I,RTX
2001,2009-12-31,55762000000,0001193125-10-027861,2009.0,FY,10-K,2010-02-11,,RTX
2002,2009-12-31,55762000000,0001193125-11-029695,2010.0,FY,10-K,2011-02-10,,RTX
2003,2009-12-31,55762000000,0001193125-12-047752,2011.0,FY,10-K,2012-02-09,CY2009Q4I,RTX
2004,2010-12-31,58493000000,0001193125-11-029695,2010.0,FY,10-K,2011-02-10,,RTX
2005,2010-12-31,58493000000,0001193125-12-047752,2011.0,FY,10-K,2012-02-09,,RTX
2006,2010-12-31,58493000000,0001193125-13-042195,2012.0,FY,10-K,2013-02-07,CY2010Q4I,RTX
2007,2011-12-31,61452000000,0001193125-12-047752,2011.0,FY,10-K,2012-02-09,,RTX
2008,2011-12-31,61452000000,0001193125-13-042195,2012.0,FY,10-K,2013-02-07,,RTX
2009,2011-12-31,61452000000,0000101829-14-000006,2013.0,FY,10-K,2014-02-06,CY2011Q4I,RTX
2010,2012-12-31,89409000000,0001193125-13-042195,2012.0,FY,10-K,2013-02-07,,RTX
2011,2012-12-31,89409000000,0000101829-14-000006,2013.0,FY,10-K,2014-02-06,,RTX
2012,2012-12-31,89409000000,0000101829-15-000005,2014.0,FY,10-K,2015-02-05,CY2012Q4I,RTX
2013,2013-12-31,90594000000,0000101829-14-000006,2013.0,FY,10-K,2014-02-06,,RTX
2014,2013-12-31,90594000000,0000101829-15-000005,2014.0,FY,10-K,2015-02-05,CY2013Q4I,RTX
2015,2014-12-31,91289000000,0000101829-15-000005,2014.0,FY,10-K,2015-02-05,,RTX
2016,2014-12-31,91206000000,0000101829-16-000050,2015.0,FY,10-K,2016-02-11,CY2014Q4I,RTX
2017,2015-12-31,87484000000,0000101829-16-000050,2015.0,FY,10-K,2016-02-11,,RTX
2018,2015-12-31,87484000000,0000101829-17-000007,2016.0,FY,10-K,2017-02-09,,RTX
2019,2015-12-31,87484000000,0000101829-18-000005,2017.0,FY,10-K,2018-02-09,CY2015Q4I,RTX
2020,2016-12-31,89706000000,0000101829-17-000007,2016.0,FY,10-K,2017-02-09,,RTX
2021,2016-12-31,89706000000,0000101829-18-000005,2017.0,FY,10-K,2018-02-09,,RTX
2022,2016-12-31,89706000000,0000101829-19-000007,2018.0,FY,10-K,2019-02-07,CY2016Q4I,RTX
2023,2017-12-31,96920000000,0000101829-18-000005,2017.0,FY,10-K,2018-02-09,,RTX
2024,2017-12-31,96920000000,0000101829-19-000007,2018.0,FY,10-K,2019-02-07,,RTX
2025,2017-12-31,96920000000,0000101829-20-000013,2019.0,FY,10-K,2020-02-06,,RTX
2026,2018-12-31,134211000000,0000101829-19-000007,2018.0,FY,10-K,2019-02-07,,RTX
2027,2018-12-31,134211000000,0000101829-20-000013,2019.0,FY,10-K,2020-02-06,,RTX
2028,2019-12-31,139716000000,0000101829-20-000013,2019.0,FY,10-K,2020-02-06,,RTX
2029,2019-12-31,139615000000,0000101829-21-000008,2020.0,FY,10-K,2021-02-08,CY2019Q4I,RTX
2030,2020-12-31,162153000000,0000101829-21-000008,2020.0,FY,10-K,2021-02-08,,RTX
2031,2020-12-31,162153000000,0000101829-22-000005,2021.0,FY,10-K,2022-02-11,CY2020Q4I,RTX
2032,2021-12-31,161404000000,0000101829-22-000005,2021.0,FY,10-K,2022-02-11,,RTX
2033,2021-12-31,161404000000,0000101829-23-000009,2022.0,FY,10-K,2023-02-07,CY2021Q4I,RTX
2034,2022-12-31,158864000000,0000101829-23-000009,2022.0,FY,10-K,2023-02-07,,RTX
2035,2022-12-31,158864000000,0000101829-24-000008,2023.0,FY,10-K,2024-02-05,CY2022Q4I,RTX
2036,2023-12-31,161869000000,0000101829-24-000008,2023.0,FY,10-K,2024-02-05,,RTX
2037,2008-12-31,6080142000,0000950123-10-016328,2009.0,FY,10-K,2010-02-24,CY2008Q4I,SPGI
2038,2009-12-31,6475250000,0000950123-10-016328,2009.0,FY,10-K,2010-02-24,,SPGI
2039,2009-12-31,6475250000,0000950123-11-017079,2010.0,FY,10-K,2011-02-23,CY2009Q4I,SPGI
2040,2010-12-31,7046561000,0000950123-11-017079,2010.0,FY,10-K,2011-02-23,,SPGI
2041,2010-12-31,7047000000,0001193125-12-043165,2011.0,FY,10-K,2012-02-07,CY2010Q4I,SPGI
2042,2011-12-31,6427000000,0001193125-12-043165,2011.0,FY,10-K,2012-02-07,,SPGI
2043,2011-12-31,6620000000,0000064040-13-000005,2012.0,FY,10-K,2013-02-28,,SPGI
2044,2012-12-31,7052000000,0000064040-13-000005,2012.0,FY,10-K,2013-02-28,,SPGI
2045,2012-12-31,7052000000,0000064040-14-000007,2013.0,FY,10-K,2014-02-07,CY2012Q4I,SPGI
2046,2013-12-31,6061000000,0000064040-14-000007,2013.0,FY,10-K,2014-02-07,,SPGI
2047,2013-12-31,6061000000,0000064040-15-000004,2014.0,FY,10-K,2015-02-13,,SPGI
2048,2014-12-31,6771000000,0000064040-15-000004,2014.0,FY,10-K,2015-02-13,,SPGI
2049,2014-12-31,6773000000,0000064040-16-000042,2015.0,FY,10-K,2016-02-12,CY2014Q4I,SPGI
2050,2015-12-31,8183000000,0000064040-16-000042,2015.0,FY,10-K,2016-02-12,,SPGI
2051,2015-12-31,8183000000,0000064040-17-000015,2016.0,FY,10-K,2017-02-09,CY2015Q4I,SPGI
2052,2016-12-31,8669000000,0000064040-17-000015,2016.0,FY,10-K,2017-02-09,,SPGI
2053,2016-12-31,8669000000,0000064040-18-000061,2017.0,FY,10-K,2018-02-09,CY2016Q4I,SPGI
2054,2017-12-31,9425000000,0000064040-18-000061,2017.0,FY,10-K,2018-02-09,,SPGI
2055,2017-12-31,9425000000,0000064040-19-000059,2018.0,FY,10-K,2019-02-13,CY2017Q4I,SPGI
2056,2018-12-31,9458000000,0000064040-19-000059,2018.0,FY,10-K,2019-02-13,,SPGI
2057,2018-12-31,9441000000,0000064040-20-000055,2019.0,FY,10-K,2020-02-10,CY2018Q4I,SPGI
2058,2019-12-31,11348000000,0000064040-20-000055,2019.0,FY,10-K,2020-02-10,,SPGI
2059,2019-12-31,11348000000,0000064040-21-000063,2020.0,FY,10-K,2021-02-09,CY2019Q4I,SPGI
2060,2020-12-31,12537000000,0000064040-21-000063,2020.0,FY,10-K,2021-02-09,,SPGI
2061,2020-12-31,12537000000,0000064040-22-000055,2021.0,FY,10-K,2022-02-08,CY2020Q4I,SPGI
2062,2021-12-31,15026000000,0000064040-22-000055,2021.0,FY,10-K,2022-02-08,,SPGI
2063,2021-12-31,15026000000,0000064040-23-000058,2022.0,FY,10-K,2023-02-10,CY2021Q4I,SPGI
2064,2022-12-31,61784000000,0000064040-23-000058,2022.0,FY,10-K,2023-02-10,,SPGI
2065,2022-12-31,61784000000,0000064040-24-000071,2023.0,FY,10-K,2024-02-09,CY2022Q4I,SPGI
2066,2023-12-31,60589000000,0000064040-24-000071,2023.0,FY,10-K,2024-02-09,,SPGI
2067,2010-06-27,2487392000,0001193125-11-227691,2011.0,FY,10-K,2011-08-19,CY2010Q2I,LRCX
2068,2011-06-26,4057394000,0001193125-11-227691,2011.0,FY,10-K,2011-08-19,,LRCX
2069,2011-06-26,4053867000,0001193125-12-365446,2012.0,FY,10-K,2012-08-22,CY2011Q2I,LRCX
2070,2012-06-24,8004652000,0001193125-12-365446,2012.0,FY,10-K,2012-08-22,,LRCX
2071,2012-06-24,8004652000,0001193125-13-348269,2013.0,FY,10-K,2013-08-27,CY2012Q2I,LRCX
2072,2013-06-30,7250315000,0001193125-13-348269,2013.0,FY,10-K,2013-08-27,,LRCX
2073,2013-06-30,7250315000,0001193125-14-321759,2014.0,FY,10-K,2014-08-26,CY2013Q2I,LRCX
2074,2014-06-29,7993306000,0001193125-14-321759,2014.0,FY,10-K,2014-08-26,,LRCX
2075,2014-06-29,7993306000,0001193125-15-290023,2015.0,FY,10-K,2015-08-13,CY2014Q2I,LRCX
2076,2015-06-28,9364648000,0001193125-15-290023,2015.0,FY,10-K,2015-08-13,,LRCX
2077,2015-06-28,9364648000,0000707549-16-000050,2016.0,FY,10-K,2016-08-17,CY2015Q2I,LRCX
2078,2016-06-26,12271528000,0000707549-16-000050,2016.0,FY,10-K,2016-08-17,,LRCX
2079,2016-06-26,12264315000,0000707549-17-000100,2017.0,FY,10-K,2017-08-15,CY2016Q2I,LRCX
2080,2017-06-25,12122765000,0000707549-17-000100,2017.0,FY,10-K,2017-08-15,,LRCX
2081,2017-06-25,12122765000,0000707549-18-000115,2018.0,FY,10-K,2018-08-14,CY2017Q2I,LRCX
2082,2018-06-24,12479478000,0000707549-18-000115,2018.0,FY,10-K,2018-08-14,,LRCX
2083,2018-06-24,12479478000,0000707549-19-000124,2019.0,FY,10-K,2019-08-20,,LRCX
2084,2018-06-25,12492433000,0000707549-19-000124,2019.0,FY,10-K,2019-08-20,CY2018Q2I,LRCX
2085,2019-06-30,12001333000,0000707549-19-000124,2019.0,FY,10-K,2019-08-20,,LRCX
2086,2019-06-30,12001333000,0000707549-20-000138,2020.0,FY,10-K,2020-08-18,CY2019Q2I,LRCX
2087,2020-06-28,14559047000,0000707549-20-000138,2020.0,FY,10-K,2020-08-18,,LRCX
2088,2020-06-28,14559047000,0000707549-21-000136,2021.0,FY,10-K,2021-08-17,CY2020Q2I,LRCX
2089,2021-06-27,15892152000,0000707549-21-000136,2021.0,FY,10-K,2021-08-17,,LRCX
2090,2021-06-27,15892152000,0000707549-22-000107,2022.0,FY,10-K,2022-08-24,CY2021Q2I,LRCX
2091,2022-06-26,17195632000,0000707549-22-000107,2022.0,FY,10-K,2022-08-24,,LRCX
2092,2022-06-26,17195632000,0000707549-23-000102,2023.0,FY,10-K,2023-08-15,CY2022Q2I,LRCX
2093,2023-06-25,18781643000,0000707549-23-000102,2023.0,FY,10-K,2023-08-15,,LRCX
2094,2008-12-31,35490000000,0000930413-10-000784,2009.0,FY,10-K,2010-02-12,CY2008Q4I,HON
2095,2009-12-31,36004000000,0000930413-10-000784,2009.0,FY,10-K,2010-02-12,,HON
2096,2009-12-31,35993000000,0000930413-12-000976,2011.0,FY,10-K,2012-02-17,CY2009Q4I,HON
2097,2010-12-31,37834000000,0000930413-12-000976,2011.0,FY,10-K,2012-02-17,,HON
2098,2010-12-31,37834000000,0000930413-13-000907,2012.0,FY,10-K,2013-02-15,CY2010Q4I,HON
2099,2011-12-31,39808000000,0000930413-12-000976,2011.0,FY,10-K,2012-02-17,,HON
2100,2011-12-31,39808000000,0000930413-13-000907,2012.0,FY,10-K,2013-02-15,,HON
2101,2011-12-31,39808000000,0000930413-14-000634,2013.0,FY,10-K,2014-02-14,CY2011Q4I,HON
2102,2012-12-31,41853000000,0000930413-13-000907,2012.0,FY,10-K,2013-02-15,,HON
2103,2012-12-31,41853000000,0000930413-14-000634,2013.0,FY,10-K,2014-02-14,,HON
2104,2012-12-31,41853000000,0000930413-15-000621,2014.0,FY,10-K,2015-02-13,CY2012Q4I,HON
2105,2013-12-31,45435000000,0000930413-14-000634,2013.0,FY,10-K,2014-02-14,,HON
2106,2013-12-31,45435000000,0000930413-15-000621,2014.0,FY,10-K,2015-02-13,,HON
2107,2013-12-31,45435000000,0000930413-16-005457,2015.0,FY,10-K,2016-02-12,CY2013Q4I,HON
2108,2014-12-31,45451000000,0000930413-15-000621,2014.0,FY,10-K,2015-02-13,,HON
2109,2014-12-31,45451000000,0000930413-16-005457,2015.0,FY,10-K,2016-02-12,,HON
2110,2014-12-31,45451000000,0000930413-17-000391,2016.0,FY,10-K,2017-02-10,CY2014Q4I,HON
2111,2015-12-31,49316000000,0000930413-16-005457,2015.0,FY,10-K,2016-02-12,,HON
2112,2015-12-31,49316000000,0000930413-17-000391,2016.0,FY,10-K,2017-02-10,,HON
2113,2015-12-31,49316000000,0000930413-18-000292,2017.0,FY,10-K,2018-02-09,CY2015Q4I,HON
2114,2016-12-31,54146000000,0000930413-17-000391,2016.0,FY,10-K,2017-02-10,,HON
2115,2016-12-31,54146000000,0000930413-18-000292,2017.0,FY,10-K,2018-02-09,,HON
2116,2016-12-31,54566000000,0000930413-19-000366,2018.0,FY,10-K,2019-02-08,CY2016Q4I,HON
2117,2017-12-31,59387000000,0000930413-18-000292,2017.0,FY,10-K,2018-02-09,,HON
2118,2017-12-31,59470000000,0000930413-19-000366,2018.0,FY,10-K,2019-02-08,,HON
2119,2017-12-31,59470000000,0000773840-20-000009,2019.0,FY,10-K,2020-02-14,CY2017Q4I,HON
2120,2018-12-31,57773000000,0000930413-19-000366,2018.0,FY,10-K,2019-02-08,,HON
2121,2018-12-31,57773000000,0000773840-20-000009,2019.0,FY,10-K,2020-02-14,,HON
2122,2018-12-31,57773000000,0000773840-21-000015,2020.0,FY,10-K,2021-02-12,CY2018Q4I,HON
2123,2019-12-31,58679000000,0000773840-20-000009,2019.0,FY,10-K,2020-02-14,,HON
2124,2019-12-31,58679000000,0000773840-21-000015,2020.0,FY,10-K,2021-02-12,,HON
2125,2019-12-31,58679000000,0000773840-22-000018,2020.0,FY,10-K,2022-02-11,CY2019Q4I,HON
2126,2020-12-31,64586000000,0000773840-21-000015,2020.0,FY,10-K,2021-02-12,,HON
2127,2020-12-31,64586000000,0000773840-22-000018,2020.0,FY,10-K,2022-02-11,,HON
2128,2020-12-31,64586000000,0000773840-23-000013,2022.0,FY,10-K,2023-02-10,CY2020Q4I,HON
2129,2021-12-31,64470000000,0000773840-22-000018,2020.0,FY,10-K,2022-02-11,,HON
2130,2021-12-31,64470000000,0000773840-23-000013,2022.0,FY,10-K,2023-02-10,CY2021Q4I,HON
2131,2022-12-31,62275000000,0000773840-23-000013,2022.0,FY,10-K,2023-02-10,,HON
2132,2022-12-31,62275000000,0000773840-24-000014,2023.0,FY,10-K,2024-02-16,,HON
2133,2023-12-31,61525000000,0000773840-24-000014,2023.0,FY,10-K,2024-02-16,,HON
2134,2008-12-31,39722000000,0001193125-10-023294,2009.0,FY,10-K,2010-02-05,,UNP
2135,2009-12-31,42410000000,0001193125-10-023294,2009.0,FY,10-K,2010-02-05,,UNP
2136,2009-12-31,42184000000,0001193125-11-024531,2010.0,FY,10-K,2011-02-04,CY2009Q4I,UNP
2137,2010-12-31,43088000000,0001193125-11-024531,2010.0,FY,10-K,2011-02-04,,UNP
2138,2010-12-31,43088000000,0001193125-12-038569,2011.0,FY,10-K,2012-02-03,CY2010Q4I,UNP
2139,2011-12-31,45096000000,0001193125-12-038569,2011.0,FY,10-K,2012-02-03,,UNP
2140,2011-12-31,45096000000,0001193125-13-045658,2012.0,FY,10-K,2013-02-08,CY2011Q4I,UNP
2141,2012-12-31,47153000000,0001193125-13-045658,2012.0,FY,10-K,2013-02-08,,UNP
2142,2012-12-31,47153000000,0001193125-14-040752,2013.0,FY,10-K,2014-02-07,CY2012Q4I,UNP
2143,2013-12-31,49731000000,0001193125-14-040752,2013.0,FY,10-K,2014-02-07,,UNP
2144,2013-12-31,49731000000,0001193125-15-037518,2014.0,FY,10-K,2015-02-06,CY2013Q4I,UNP
2145,2014-12-31,52716000000,0001193125-15-037518,2014.0,FY,10-K,2015-02-06,,UNP
2146,2014-12-31,52372000000,0000100885-16-000260,2015.0,FY,10-K,2016-02-05,CY2014Q4I,UNP
2147,2015-12-31,54600000000,0000100885-16-000260,2015.0,FY,10-K,2016-02-05,,UNP
2148,2015-12-31,54600000000,0000100885-17-000056,2016.0,FY,10-K,2017-02-03,CY2015Q4I,UNP
2149,2016-12-31,55718000000,0000100885-17-000056,2016.0,FY,10-K,2017-02-03,,UNP
2150,2016-12-31,55718000000,0000100885-18-000048,2017.0,FY,10-K,2018-02-09,CY2016Q4I,UNP
2151,2017-12-31,57806000000,0000100885-18-000048,2017.0,FY,10-K,2018-02-09,,UNP
2152,2017-12-31,57806000000,0000100885-19-000060,2018.0,FY,10-K,2019-02-08,CY2017Q4I,UNP
2153,2018-12-31,59147000000,0000100885-19-000060,2018.0,FY,10-K,2019-02-08,,UNP
2154,2018-12-31,59147000000,0000100885-20-000065,2019.0,FY,10-K,2020-02-07,CY2018Q4I,UNP
2155,2019-12-31,61673000000,0000100885-20-000065,2019.0,FY,10-K,2020-02-07,,UNP
2156,2019-12-31,61673000000,0000100885-21-000068,2020.0,FY,10-K,2021-02-05,CY2019Q4I,UNP
2157,2020-12-31,62398000000,0000100885-21-000068,2020.0,FY,10-K,2021-02-05,,UNP
2158,2020-12-31,62398000000,0001437749-22-002494,2021.0,FY,10-K,2022-02-04,CY2020Q4I,UNP
2159,2021-12-31,63525000000,0001437749-22-002494,2021.0,FY,10-K,2022-02-04,,UNP
2160,2021-12-31,63525000000,0001437749-23-002959,2022.0,FY,10-K,2023-02-10,CY2021Q4I,UNP
2161,2022-12-31,65449000000,0001437749-23-002959,2022.0,FY,10-K,2023-02-10,,UNP
2162,2022-12-31,65449000000,0001437749-24-003599,2023.0,FY,10-K,2024-02-09,CY2022Q4I,UNP
2163,2023-12-31,67132000000,0001437749-24-003599,2023.0,FY,10-K,2024-02-09,,UNP
2164,2008-12-31,51675000000,0001193125-10-040444,2009.0,FY,10-K,2010-02-25,CY2008Q4I,SCHW
2165,2009-12-31,75431000000,0001193125-10-040444,2009.0,FY,10-K,2010-02-25,,SCHW
2166,2009-12-31,75431000000,0001193125-11-046932,2010.0,FY,10-K,2011-02-25,CY2009Q4I,SCHW
2167,2010-12-31,92568000000,0001193125-11-046932,2010.0,FY,10-K,2011-02-25,,SCHW
2168,2010-12-31,92568000000,0001193125-12-077926,2011.0,FY,10-K,2012-02-24,CY2010Q4I,SCHW
2169,2011-12-31,108553000000,0001193125-12-077926,2011.0,FY,10-K,2012-02-24,,SCHW
2170,2011-12-31,108553000000,0001193125-13-071646,2012.0,FY,10-K,2013-02-22,,SCHW
2171,2012-12-31,133637000000,0001193125-13-071646,2012.0,FY,10-K,2013-02-22,,SCHW
2172,2012-12-31,133637000000,0000316709-14-000005,2013.0,FY,10-K,2014-02-24,CY2012Q4I,SCHW
2173,2013-12-31,143642000000,0000316709-14-000005,2013.0,FY,10-K,2014-02-24,,SCHW
2174,2013-12-31,143642000000,0000316709-15-000014,2014.0,FY,10-K,2015-02-23,CY2013Q4I,SCHW
2175,2014-12-31,154642000000,0000316709-15-000014,2014.0,FY,10-K,2015-02-23,,SCHW
2176,2014-12-31,154642000000,0000316709-16-000067,2015.0,FY,10-K,2016-02-24,CY2014Q4I,SCHW
2177,2015-12-31,183718000000,0000316709-16-000067,2015.0,FY,10-K,2016-02-24,,SCHW
2178,2015-12-31,183705000000,0000316709-17-000010,2016.0,FY,10-K,2017-02-23,CY2015Q4I,SCHW
2179,2016-12-31,223383000000,0000316709-17-000010,2016.0,FY,10-K,2017-02-23,,SCHW
2180,2016-12-31,223383000000,0000316709-18-000009,2017.0,FY,10-K,2018-02-22,CY2016Q4I,SCHW
2181,2017-12-31,243274000000,0000316709-18-000009,2017.0,FY,10-K,2018-02-22,,SCHW
